video_id,user_id,followers,duration,views,likes,comments,shares,hashtag,upload_time,engagement,like_rate,comment_rate,share_rate,upload_date,upload_weekday,cluster,is_viral
vid_1105,user_75,49643,3,572,54,10,4,food,2025-07-12,0.11888111888111888,0.0944055944055944,0.017482517482517484,0.006993006993006993,2025-07-12,Saturday,0,0
vid_1106,user_86,337803,35,1289,96,12,9,art,2025-10-10,0.09076803723816912,0.07447633824670287,0.009309542280837859,0.0069821567106283944,2025-10-10,Friday,0,0
vid_1107,user_116,494216,3,11242,2097,27,21,challenge,2025-01-14,0.1908023483365949,0.18653264543675502,0.002401707881159936,0.0018679950186799503,2025-01-14,Tuesday,1,1
vid_1108,user_26,5259,69,697,61,13,3,travel,2025-12-14,0.11047345767575323,0.08751793400286945,0.018651362984218076,0.00430416068866571,2025-12-14,Sunday,0,0
vid_1109,user_286,126750,46,2499,390,44,12,funny,2025-08-16,0.17847138855542216,0.15606242496998798,0.017607042817126852,0.004801920768307323,2025-08-16,Saturday,1,0
vid_1110,user_133,399799,10,2795,322,42,10,food,2025-04-26,0.13381037567084078,0.11520572450805008,0.015026833631484795,0.0035778175313059034,2025-04-26,Saturday,1,0
vid_1111,user_218,86647,11,1434,210,26,5,travel,2025-11-02,0.16806136680613668,0.14644351464435146,0.01813110181311018,0.003486750348675035,2025-11-02,Sunday,0,0
vid_1112,user_167,269405,10,1689,112,8,11,art,2025-08-12,0.07756068679692125,0.06631142687981054,0.004736530491415038,0.006512729425695678,2025-08-12,Tuesday,0,0
vid_1113,user_97,9977,15,566,107,9,1,dance,2025-01-29,0.2067137809187279,0.18904593639575973,0.015901060070671377,0.0017667844522968198,2025-01-29,Wednesday,0,0
vid_1114,user_267,208585,3,1685,194,23,12,motivation,2025-01-28,0.13590504451038576,0.11513353115727003,0.013649851632047478,0.007121661721068249,2025-01-28,Tuesday,1,0
vid_1115,user_236,117383,3,3683,624,64,34,music,2025-02-15,0.19603584034754276,0.1694270974748846,0.017377138202552267,0.009231604670105892,2025-02-15,Saturday,1,0
vid_1116,user_172,155716,3,859,73,13,5,music,2025-03-01,0.10593713620488941,0.08498253783469151,0.015133876600698487,0.005820721769499418,2025-03-01,Saturday,0,0
vid_1117,user_189,205974,9,6082,231,46,38,beauty,2025-12-21,0.05179217362709635,0.03798092732653732,0.007563301545544229,0.006247944755014798,2025-12-21,Sunday,1,0
vid_1118,user_121,208835,5,3539,499,55,4,pets,2025-05-28,0.1576716586606386,0.14100028256569652,0.015541113308844307,0.0011302627860977678,2025-05-28,Wednesday,1,0
vid_1119,user_45,338576,15,3515,75,21,30,music,2025-02-21,0.03584637268847795,0.021337126600284494,0.005974395448079659,0.008534850640113799,2025-02-21,Friday,1,0
vid_1120,user_63,139055,73,1175,124,8,3,motivation,2025-05-30,0.1148936170212766,0.10553191489361702,0.006808510638297872,0.002553191489361702,2025-05-30,Friday,0,0
vid_1121,user_129,103830,7,1304,71,3,8,challenge,2025-11-20,0.06288343558282208,0.054447852760736194,0.0023006134969325155,0.006134969325153374,2025-11-20,Thursday,0,0
vid_1122,user_192,40746,13,1290,171,24,12,education,2025-05-24,0.16046511627906976,0.1325581395348837,0.018604651162790697,0.009302325581395349,2025-05-24,Saturday,0,0
vid_1123,user_180,196571,8,757,148,4,4,fitness,2025-05-29,0.20607661822985468,0.1955085865257596,0.005284015852047556,0.005284015852047556,2025-05-29,Thursday,0,0
vid_1124,user_291,329810,28,3262,337,35,24,music,2025-06-21,0.1213979153893317,0.10331085223789087,0.01072961373390558,0.007357449417535254,2025-06-21,Saturday,1,0
vid_1125,user_281,399355,35,4460,745,37,21,beauty,2025-11-14,0.18004484304932736,0.16704035874439463,0.008295964125560539,0.0047085201793721975,2025-11-14,Friday,1,0
vid_1126,user_28,449814,31,12369,1377,237,13,funny,2025-05-29,0.13153852372867653,0.11132670385641523,0.019160805238903712,0.0010510146333575876,2025-05-29,Thursday,1,1
vid_1127,user_148,157245,55,1443,157,10,11,education,2025-04-14,0.12335412335412335,0.1088011088011088,0.00693000693000693,0.007623007623007623,2025-04-14,Monday,0,0
vid_1128,user_266,401063,3,2048,383,32,1,food,2025-05-19,0.203125,0.18701171875,0.015625,0.00048828125,2025-05-19,Monday,1,0
vid_1129,user_295,50063,27,1302,234,22,9,fashion,2025-04-30,0.20353302611367127,0.17972350230414746,0.016897081413210446,0.0069124423963133645,2025-04-30,Wednesday,0,0
vid_1130,user_10,401612,21,9432,1522,87,6,dance,2025-02-06,0.171225614927905,0.16136556403731978,0.009223918575063612,0.0006361323155216285,2025-02-06,Thursday,1,1
vid_1131,user_163,216536,4,2677,196,21,23,challenge,2025-06-21,0.08965259618976466,0.07321628688830781,0.007844602166604408,0.008591707134852447,2025-06-21,Saturday,1,0
vid_1132,user_112,426938,47,1897,224,28,3,funny,2025-05-04,0.13442277279915657,0.11808118081180811,0.014760147601476014,0.0015814443858724301,2025-05-04,Sunday,1,0
vid_1133,user_186,410919,3,3140,189,57,16,travel,2025-10-05,0.08343949044585987,0.06019108280254777,0.018152866242038216,0.005095541401273885,2025-10-05,Sunday,1,0
vid_1134,user_294,311750,17,848,84,13,5,lifehack,2025-07-31,0.12028301886792453,0.09905660377358491,0.015330188679245283,0.00589622641509434,2025-07-31,Thursday,0,0
vid_1135,user_231,385917,4,9905,1061,52,48,fashion,2025-07-13,0.11721352852094902,0.1071176173649672,0.00524987380111055,0.004846037354871277,2025-07-13,Sunday,1,1
vid_1136,user_226,239400,8,4420,750,79,16,gaming,2025-01-21,0.19117647058823528,0.16968325791855204,0.017873303167420813,0.0036199095022624436,2025-01-21,Tuesday,1,0
vid_1137,user_97,26190,19,1038,188,8,5,fashion,2025-08-29,0.1936416184971098,0.1811175337186898,0.007707129094412331,0.004816955684007707,2025-08-29,Friday,0,0
vid_1138,user_54,263378,12,2526,239,30,8,dance,2025-05-25,0.10965954077593032,0.0946159936658749,0.011876484560570071,0.003167062549485352,2025-05-25,Sunday,1,0
vid_1139,user_110,427759,8,2787,64,46,12,funny,2025-10-19,0.043774668101901684,0.022963760315751706,0.016505202726946538,0.004305705059203444,2025-10-19,Sunday,1,0
vid_1140,user_151,437414,6,7878,1379,36,30,food,2025-05-22,0.18342218837268343,0.17504442751967506,0.00456968773800457,0.003808073115003808,2025-05-22,Thursday,1,0
vid_1141,user_245,155968,27,917,47,14,5,education,2025-06-14,0.07197382769901854,0.05125408942202835,0.015267175572519083,0.0054525627044711015,2025-06-14,Saturday,0,0
vid_1142,user_68,111411,3,2445,322,30,6,motivation,2025-05-14,0.14642126789366053,0.13169734151329243,0.012269938650306749,0.00245398773006135,2025-05-14,Wednesday,1,0
vid_1143,user_288,153317,8,1227,30,22,12,pets,2025-06-27,0.05215973920130399,0.02444987775061125,0.017929910350448247,0.009779951100244499,2025-06-27,Friday,0,0
vid_1144,user_249,267800,35,5789,532,24,30,beauty,2025-03-26,0.10122646398341682,0.09189842805320435,0.004145793746761098,0.005182242183451373,2025-03-26,Wednesday,1,0
vid_1145,user_35,397222,28,5222,1031,46,12,motivation,2025-07-24,0.2085407889697434,0.19743393335886633,0.008808885484488702,0.002297970126388357,2025-07-24,Thursday,1,0
vid_1146,user_238,16605,8,808,30,13,4,pets,2025-02-07,0.05816831683168317,0.03712871287128713,0.01608910891089109,0.0049504950495049506,2025-02-07,Friday,0,0
vid_1147,user_147,90435,22,635,61,0,5,travel,2025-12-01,0.10393700787401575,0.09606299212598425,0.0,0.007874015748031496,2025-12-01,Monday,0,0
vid_1148,user_226,411956,26,4604,346,14,3,lifehack,2025-06-15,0.07884448305821025,0.07515204170286707,0.0030408340573414424,0.0006516072980017377,2025-06-15,Sunday,1,0
vid_1149,user_243,320696,33,1943,355,38,13,beauty,2025-01-24,0.208955223880597,0.18270715388574368,0.0195573854863613,0.0066906845084920225,2025-01-24,Friday,1,0
vid_1150,user_200,255708,12,3255,574,20,18,education,2025-01-18,0.1880184331797235,0.17634408602150536,0.006144393241167435,0.005529953917050691,2025-01-18,Saturday,1,0
vid_1151,user_153,442115,3,5552,348,108,11,lifehack,2025-12-15,0.08411383285302594,0.06268011527377522,0.019452449567723344,0.0019812680115273776,2025-12-15,Monday,1,0
vid_1152,user_72,157469,4,3998,138,17,33,education,2025-06-09,0.04702351175587794,0.03451725862931466,0.004252126063031516,0.008254127063531767,2025-06-09,Monday,1,0
vid_1153,user_200,229847,5,3585,476,28,14,dance,2025-11-23,0.14449093444909344,0.13277545327754534,0.007810320781032078,0.003905160390516039,2025-11-23,Sunday,1,0
vid_1154,user_295,103894,14,591,47,9,1,travel,2025-08-10,0.09644670050761421,0.07952622673434856,0.015228426395939087,0.001692047377326565,2025-08-10,Sunday,0,0
vid_1155,user_16,91371,3,713,100,9,5,motivation,2025-04-12,0.15988779803646563,0.1402524544179523,0.012622720897615708,0.0070126227208976155,2025-04-12,Saturday,0,0
vid_1156,user_128,311250,15,2589,66,31,16,music,2025-12-12,0.043646195442255696,0.02549246813441483,0.01197373503283121,0.006179992275009656,2025-12-12,Friday,1,0
vid_1157,user_216,194973,7,431,18,4,3,beauty,2025-11-24,0.058004640371229696,0.04176334106728538,0.009280742459396751,0.0069605568445475635,2025-11-24,Monday,0,0
vid_1158,user_60,98284,5,606,86,10,3,challenge,2025-03-30,0.16336633663366337,0.1419141914191419,0.0165016501650165,0.0049504950495049506,2025-03-30,Sunday,0,0
vid_1159,user_103,474768,32,6236,363,34,47,food,2025-06-07,0.07119948685054522,0.058210391276459265,0.005452212957023733,0.007536882617062219,2025-06-07,Saturday,1,0
vid_1160,user_41,227755,9,2127,370,20,17,education,2025-03-29,0.1913493182886695,0.17395392571697227,0.009402914903620122,0.007992477668077104,2025-03-29,Saturday,1,0
vid_1161,user_24,474684,3,1378,42,5,1,motivation,2025-05-13,0.03483309143686502,0.030478955007256895,0.00362844702467344,0.000725689404934688,2025-05-13,Tuesday,0,0
vid_1162,user_38,201333,26,3248,190,40,25,education,2025-09-17,0.07850985221674876,0.058497536945812806,0.012315270935960592,0.00769704433497537,2025-09-17,Wednesday,1,0
vid_1163,user_290,304044,3,7300,1458,42,46,food,2025-06-28,0.21178082191780823,0.19972602739726028,0.005753424657534247,0.006301369863013699,2025-06-28,Saturday,1,0
vid_1164,user_130,471811,19,5155,504,37,5,gaming,2025-11-07,0.10591658583899127,0.09776915615906887,0.007177497575169738,0.0009699321047526673,2025-11-07,Friday,1,0
vid_1165,user_228,290037,22,2275,333,22,12,motivation,2025-10-16,0.16131868131868132,0.1463736263736264,0.00967032967032967,0.005274725274725275,2025-10-16,Thursday,1,0
vid_1166,user_107,324514,7,1013,53,1,1,dance,2025-04-25,0.054294175715695954,0.05231984205330701,0.0009871668311944718,0.0009871668311944718,2025-04-25,Friday,0,0
vid_1167,user_171,29843,26,734,95,2,5,fashion,2025-12-15,0.13896457765667575,0.12942779291553133,0.0027247956403269754,0.006811989100817439,2025-12-15,Monday,0,0
vid_1168,user_101,432782,11,7050,1062,98,40,fitness,2025-10-14,0.1702127659574468,0.15063829787234043,0.013900709219858157,0.005673758865248227,2025-10-14,Tuesday,1,0
vid_1169,user_11,497673,9,1964,150,17,18,fitness,2025-12-30,0.09419551934826884,0.07637474541751528,0.008655804480651732,0.009164969450101833,2025-12-30,Tuesday,1,0
vid_1170,user_274,148979,3,1599,270,27,3,funny,2025-03-24,0.18761726078799248,0.16885553470919323,0.016885553470919325,0.001876172607879925,2025-03-24,Monday,0,0
vid_1171,user_100,19677,5,1318,169,18,8,lifehack,2025-08-25,0.1479514415781487,0.1282245827010622,0.013657056145675266,0.006069802731411229,2025-08-25,Monday,0,0
vid_1172,user_43,324016,40,5626,506,6,14,funny,2025-08-27,0.09349448986846783,0.08993956629932456,0.001066477070742979,0.002488446498400284,2025-08-27,Wednesday,1,0
vid_1173,user_16,477367,7,1084,130,13,6,education,2025-03-07,0.13745387453874539,0.11992619926199262,0.011992619926199263,0.005535055350553505,2025-03-07,Friday,0,0
vid_1174,user_56,222683,12,2337,289,6,17,art,2025-05-28,0.13350449293966624,0.12366281557552418,0.0025673940949935813,0.007274283269148481,2025-05-28,Wednesday,1,0
vid_1175,user_11,445514,11,2760,137,43,20,food,2025-07-23,0.07246376811594203,0.04963768115942029,0.015579710144927537,0.007246376811594203,2025-07-23,Wednesday,1,0
vid_1176,user_79,317992,13,1684,155,33,13,funny,2025-04-24,0.11935866983372921,0.09204275534441805,0.019596199524940617,0.007719714964370546,2025-04-24,Thursday,1,0
vid_1177,user_215,224490,3,1379,112,15,11,education,2025-12-07,0.10007251631617115,0.08121827411167512,0.010877447425670777,0.007976794778825236,2025-12-07,Sunday,0,0
vid_1178,user_263,175238,7,908,83,12,1,challenge,2025-07-08,0.10572687224669604,0.09140969162995595,0.013215859030837005,0.0011013215859030838,2025-07-08,Tuesday,0,0
vid_1179,user_148,337512,19,5243,823,28,19,food,2025-10-19,0.16593553309174136,0.1569711996948312,0.0053404539385847796,0.0036238794583253863,2025-10-19,Sunday,1,0
vid_1180,user_80,366380,3,3418,365,31,24,funny,2025-03-25,0.12287887653598596,0.10678759508484494,0.009069631363370393,0.007021650087770626,2025-03-25,Tuesday,1,0
vid_1181,user_214,258241,3,4073,770,70,21,fitness,2025-12-30,0.21139209427940092,0.1890498404124724,0.01718634912840658,0.005155904738521974,2025-12-30,Tuesday,1,0
vid_1182,user_197,350096,3,7388,538,30,17,travel,2025-10-03,0.07918245804006498,0.07282079047103411,0.004060638873849486,0.0023010286951813752,2025-10-03,Friday,1,0
vid_1183,user_199,421823,9,4066,385,24,23,dance,2025-04-10,0.10624692572552878,0.09468765371372356,0.005902606984751598,0.005656665027053615,2025-04-10,Thursday,1,0
vid_1184,user_24,333528,32,7584,1225,71,33,art,2025-10-29,0.1752373417721519,0.16152426160337552,0.009361814345991561,0.00435126582278481,2025-10-29,Wednesday,1,0
vid_1185,user_88,468429,3,10691,1264,155,44,motivation,2025-10-01,0.13684407445514918,0.11823028715742213,0.014498176035918062,0.004115611261808998,2025-10-01,Wednesday,1,1
vid_1186,user_267,368913,3,1331,157,10,10,food,2025-07-17,0.13298271975957926,0.1179564237415477,0.007513148009015778,0.007513148009015778,2025-07-17,Thursday,0,0
vid_1187,user_142,123149,6,2376,70,44,10,beauty,2025-12-19,0.05218855218855219,0.029461279461279462,0.018518518518518517,0.004208754208754209,2025-12-19,Friday,0,0
vid_1188,user_58,209124,20,3074,282,8,2,lifehack,2025-02-03,0.09499024072869226,0.09173715029277814,0.002602472348731295,0.0006506180871828237,2025-02-03,Monday,0,0
vid_1189,user_25,173736,15,4245,291,34,4,funny,2025-03-20,0.07750294464075383,0.0685512367491166,0.00800942285041225,0.0009422850412249705,2025-03-20,Thursday,1,0
vid_1190,user_46,274914,8,1849,369,26,15,travel,2025-05-11,0.22174148188209844,0.1995673336938886,0.014061654948620876,0.008112493239588967,2025-05-11,Sunday,1,0
vid_1191,user_287,319802,21,5802,438,30,55,art,2025-03-13,0.09014133057566356,0.07549120992761117,0.005170630816959669,0.009479489831092727,2025-03-13,Thursday,1,0
vid_1192,user_265,107499,14,2278,408,30,16,challenge,2025-08-31,0.199297629499561,0.1791044776119403,0.013169446883230905,0.007023705004389816,2025-08-31,Sunday,1,0
vid_1193,user_15,102878,34,1060,150,4,4,food,2025-05-19,0.1490566037735849,0.14150943396226415,0.0037735849056603774,0.0037735849056603774,2025-05-19,Monday,0,0
vid_1194,user_198,126663,26,4102,333,8,38,music,2025-06-23,0.0923939541686982,0.08117991223793272,0.0019502681618722574,0.009263773768893223,2025-06-23,Monday,1,0
vid_1195,user_281,72145,4,634,74,2,4,pets,2025-01-17,0.12618296529968454,0.1167192429022082,0.0031545741324921135,0.006309148264984227,2025-01-17,Friday,0,0
vid_1196,user_85,105974,5,768,131,14,6,dance,2025-02-16,0.19661458333333334,0.17057291666666666,0.018229166666666668,0.0078125,2025-02-16,Sunday,0,0
vid_1197,user_249,477960,3,6395,1144,73,49,music,2025-01-30,0.19796716184519156,0.17888975762314308,0.011415168100078187,0.007662236121970289,2025-01-30,Thursday,1,0
vid_1198,user_269,96502,6,1979,96,31,8,funny,2025-02-09,0.06821627084386053,0.04850934815563416,0.015664477008590198,0.00404244567963618,2025-02-09,Sunday,0,0
vid_1199,user_116,87643,115,1464,118,10,7,dance,2025-07-18,0.09221311475409837,0.08060109289617487,0.006830601092896175,0.0047814207650273225,2025-07-18,Friday,0,0
vid_1200,user_6,167014,8,587,47,7,1,travel,2025-11-28,0.09369676320272573,0.08006814310051108,0.01192504258943782,0.0017035775127768314,2025-11-28,Friday,0,0
vid_1201,user_136,369169,4,7523,207,78,24,dance,2025-12-07,0.041074039611856974,0.027515618769108068,0.010368204173866809,0.0031902166688820947,2025-12-07,Sunday,1,0
vid_1202,user_175,339436,22,369,47,6,2,fashion,2025-06-05,0.14905149051490515,0.12737127371273713,0.016260162601626018,0.005420054200542005,2025-06-05,Thursday,0,0
vid_1203,user_214,378235,12,914,158,13,8,dance,2025-10-11,0.19584245076586435,0.17286652078774617,0.014223194748358862,0.0087527352297593,2025-10-11,Saturday,0,0
vid_1204,user_81,126252,3,380,33,5,2,education,2025-02-28,0.10526315789473684,0.0868421052631579,0.013157894736842105,0.005263157894736842,2025-02-28,Friday,0,0
vid_1205,user_222,77656,7,1133,173,2,5,gaming,2025-12-02,0.1588702559576346,0.1526919682259488,0.00176522506619594,0.00441306266548985,2025-12-02,Tuesday,0,0
vid_1206,user_102,123819,8,2113,280,24,2,pets,2025-11-26,0.14481779460482727,0.13251301467108376,0.011358258400378608,0.000946521533364884,2025-11-26,Wednesday,0,0
vid_1207,user_272,118592,21,2723,238,26,2,funny,2025-08-02,0.09768637532133675,0.08740359897172237,0.009548292324641938,0.0007344840249724568,2025-08-02,Saturday,0,0
vid_1208,user_13,368632,3,8124,368,151,32,beauty,2025-09-20,0.06782373215164944,0.04529788281634663,0.018586903003446578,0.003938946331856229,2025-09-20,Saturday,1,0
vid_1209,user_158,263118,5,892,131,5,4,pets,2025-11-20,0.15695067264573992,0.1468609865470852,0.005605381165919282,0.004484304932735426,2025-11-20,Thursday,0,0
vid_1210,user_151,51372,11,1058,183,6,6,education,2025-01-24,0.1843100189035917,0.17296786389413987,0.005671077504725898,0.005671077504725898,2025-01-24,Friday,0,0
vid_1211,user_107,157600,5,2267,325,19,1,challenge,2025-12-20,0.1521835024261138,0.14336127040141156,0.008381120423467137,0.0004411116012351125,2025-12-20,Saturday,0,0
vid_1212,user_187,71092,15,1389,32,7,13,education,2025-10-24,0.037437005039596835,0.023038156947444204,0.005039596832253419,0.009359251259899209,2025-10-24,Friday,0,0
vid_1213,user_97,46468,10,916,53,3,3,lifehack,2025-08-27,0.06441048034934498,0.05786026200873363,0.0032751091703056767,0.0032751091703056767,2025-08-27,Wednesday,0,0
vid_1214,user_130,455483,7,9632,313,166,82,dance,2025-02-23,0.05824335548172758,0.032495847176079735,0.01723421926910299,0.00851328903654485,2025-02-23,Sunday,1,1
vid_1215,user_292,100749,45,2252,276,26,12,dance,2025-09-27,0.13943161634103018,0.12255772646536411,0.011545293072824156,0.0053285968028419185,2025-09-27,Saturday,1,0
vid_1216,user_170,90190,15,681,106,11,1,gaming,2025-06-21,0.17327459618208516,0.15565345080763582,0.016152716593245228,0.0014684287812041115,2025-06-21,Saturday,0,0
vid_1217,user_182,474112,3,6063,241,101,48,fitness,2025-11-01,0.06432459178624443,0.03974929902688438,0.016658419924129968,0.007916872835230085,2025-11-01,Saturday,1,0
vid_1218,user_38,467028,12,1238,211,7,8,beauty,2025-11-15,0.1825525040387722,0.1704361873990307,0.005654281098546042,0.006462035541195477,2025-11-15,Saturday,0,0
